Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-06-14,20.552845842324597,20.556133270263672,20.552845842324597,20.556133270263672,200,0.0,0.0,0.0
2021-06-15,20.556133270263672,20.556133270263672,20.556133270263672,20.556133270263672,100,0.0,0.0,0.0
2021-06-16,20.564357883000753,20.564357883000753,20.56024742126465,20.56024742126465,100,0.0,0.0,0.0
2021-06-17,20.564357883000753,20.564357883000753,20.56024742126465,20.56024742126465,200,0.0,0.0,0.0
2021-06-18,20.572579745991113,20.580799102783203,20.572579745991113,20.580799102783203,600,0.0,0.0,0.0
2021-06-21,20.572584745752533,20.572584745752533,20.56436538696289,20.56436538696289,1000,0.0,0.0,0.0
2021-06-22,20.55614365564896,20.572582371330938,20.55614365564896,20.568471908569336,2200,0.0,0.0,0.0
2021-06-23,20.5479140409316,20.58079145588418,20.5479140409316,20.55202293395996,1800,0.0,0.0,0.0
2021-06-24,20.56436538696289,20.56436538696289,20.56436538696289,20.56436538696289,1200,0.0,0.0,0.0
2021-06-25,20.57011127528584,20.580796594581525,20.56024742126465,20.56024742126465,1200,0.0,0.0,0.0
2021-06-28,20.58080410454217,20.58080410454217,20.55614602817325,20.56436538696289,1400,0.0,0.0,0.0
2021-06-29,20.58080410454217,20.58080410454217,20.56436538696289,20.56436538696289,2800,0.0,0.0,0.0
2021-06-30,20.580801729171924,20.580801729171924,20.55614365564896,20.568471908569336,3100,0.0,0.0,0.0
2021-07-01,20.562713623046875,20.562713623046875,20.562713623046875,20.562713623046875,100,0.023,0.0,0.0
2021-07-02,20.550366311947872,20.56682014465332,20.550366311947872,20.56682014465332,500,0.0,0.0,0.0
2021-07-06,20.57093620300293,20.57093620300293,20.57093620300293,20.57093620300293,400,0.0,0.0,0.0
2021-07-07,20.566823528711794,20.57093620300293,20.566823528711794,20.57093620300293,100,0.0,0.0,0.0
2021-07-08,20.57093620300293,20.57093620300293,20.57093620300293,20.57093620300293,100,0.0,0.0,0.0
2021-07-09,20.558596611005417,20.57093620300293,20.558596611005417,20.57093620300293,600,0.0,0.0,0.0
2021-07-12,20.57093620300293,20.57093620300293,20.57093620300293,20.57093620300293,100,0.0,0.0,0.0
2021-07-13,20.575047061006043,20.575047061006043,20.56682014465332,20.56682014465332,2200,0.0,0.0,0.0
2021-07-14,20.575050354003906,20.575050354003906,20.575050354003906,20.575050354003906,400,0.0,0.0,0.0
2021-07-15,20.575050354003906,20.575050354003906,20.575050354003906,20.575050354003906,600,0.0,0.0,0.0
2021-07-16,20.578340807246857,20.578340807246857,20.575050354003906,20.575050354003906,1000,0.0,0.0,0.0
2021-07-19,20.56682872458724,20.58328256415679,20.56682872458724,20.57916831970215,3100,0.0,0.0,0.0
2021-07-20,20.584104785397916,20.584104785397916,20.57916831970215,20.57916831970215,1300,0.0,0.0,0.0
2021-07-21,20.582458773791156,20.582458773791156,20.56682872458724,20.57916831970215,1400,0.0,0.0,0.0
2021-07-22,20.583280563354492,20.583280563354492,20.583280563354492,20.583280563354492,600,0.0,0.0,0.0
2021-07-23,20.583280563354492,20.583280563354492,20.583280563354492,20.583280563354492,600,0.0,0.0,0.0
2021-07-26,20.583280563354492,20.583280563354492,20.583280563354492,20.583280563354492,500,0.0,0.0,0.0
2021-07-27,20.59150748233957,20.59150748233957,20.558599806399265,20.583280563354492,1600,0.0,0.0,0.0
2021-07-28,20.581634551907737,20.583280563354492,20.581634551907737,20.583280563354492,900,0.0,0.0,0.0
2021-07-29,20.583276318227416,20.58738899230957,20.583276318227416,20.58738899230957,600,0.0,0.0,0.0
2021-07-30,20.58738899230957,20.58738899230957,20.58738899230957,20.58738899230957,200,0.0,0.0,0.0
2021-08-02,20.585739135742188,20.585739135742188,20.585739135742188,20.585739135742188,100,0.023,0.0,0.0
2021-08-03,20.589862823486328,20.589862823486328,20.589862823486328,20.589862823486328,100,0.0,0.0,0.0
2021-08-04,20.589862823486328,20.589862823486328,20.577511878248867,20.589862823486328,300,0.0,0.0,0.0
2021-08-05,20.59398078918457,20.59398078918457,20.59398078918457,20.59398078918457,100,0.0,0.0,0.0
2021-08-06,20.585746302195556,20.59398078918457,20.585746302195556,20.59398078918457,500,0.0,0.0,0.0
2021-08-09,20.585746302195556,20.59398078918457,20.585746302195556,20.59398078918457,1300,0.0,0.0,0.0
2021-08-10,20.59398078918457,20.59398078918457,20.59398078918457,20.59398078918457,400,0.0,0.0,0.0
2021-08-11,20.598098754882812,20.598098754882812,20.598098754882812,20.598098754882812,100,0.0,0.0,0.0
2021-08-12,20.59398078918457,20.59480376671313,20.59398078918457,20.59398078918457,300,0.0,0.0,0.0
2021-08-13,20.59398078918457,20.59398078918457,20.59398078918457,20.59398078918457,100,0.0,0.0,0.0
2021-08-16,20.59398229637094,20.598098754882812,20.585747808779278,20.598098754882812,1200,0.0,0.0,0.0
2021-08-17,20.585747808779278,20.598098754882812,20.585747808779278,20.598098754882812,600,0.0,0.0,0.0
2021-08-18,20.602214302669978,20.602214302669978,20.598920822143555,20.598920822143555,300,0.0,0.0,0.0
2021-08-19,20.598098754882812,20.598098754882812,20.598098754882812,20.598098754882812,600,0.0,0.0,0.0
2021-08-20,20.59398229637094,20.598098754882812,20.59398229637094,20.598098754882812,700,0.0,0.0,0.0
2021-08-23,20.585747808779278,20.598098754882812,20.585747808779278,20.598098754882812,200,0.0,0.0,0.0
2021-08-24,20.610451271554265,20.610451271554265,20.598098754882812,20.598098754882812,300,0.0,0.0,0.0
2021-08-25,20.585747808779278,20.598098754882812,20.585747808779278,20.598098754882812,500,0.0,0.0,0.0
2021-08-26,20.610451271554265,20.610451271554265,20.598098754882812,20.598098754882812,100,0.0,0.0,0.0
2021-08-27,20.59398229637094,20.598098754882812,20.59398229637094,20.598098754882812,100,0.0,0.0,0.0
2021-08-30,20.60221290588379,20.60221290588379,20.60221290588379,20.60221290588379,100,0.0,0.0,0.0
2021-08-31,20.60221302792769,20.606332778930664,20.60221302792769,20.606332778930664,800,0.02,0.0,0.0
2021-09-01,20.59478974794765,20.60220718383789,20.59478974794765,20.60220718383789,200,0.0,0.0,0.0
2021-09-02,20.610448255330265,20.610448255330265,20.60220718383789,20.60220718383789,200,0.0,0.0,0.0
2021-09-03,20.593971954097622,20.606332778930664,20.593971954097622,20.606332778930664,200,0.0,0.0,0.0
2021-09-07,20.606332778930664,20.606332778930664,20.606332778930664,20.606332778930664,100,0.0,0.0,0.0
2021-09-08,20.618695175587817,20.618695175587817,20.606332778930664,20.606332778930664,300,0.0,0.0,0.0
2021-09-09,20.60963046592198,20.60963046592198,20.606332778930664,20.606332778930664,100,0.0,0.0,0.0
2021-09-10,20.60221302792769,20.606332778930664,20.60221302792769,20.606332778930664,200,0.0,0.0,0.0
2021-09-13,20.60221302792769,20.606332778930664,20.60221302792769,20.606332778930664,1700,0.0,0.0,0.0
2021-09-14,20.603039027829407,20.610456466674805,20.603039027829407,20.610456466674805,200,0.0,0.0,0.0
2021-09-15,20.606332778930664,20.606332778930664,20.606332778930664,20.606332778930664,100,0.0,0.0,0.0
2021-09-16,20.606332778930664,20.606332778930664,20.606332778930664,20.606332778930664,100,0.0,0.0,0.0
2021-09-17,20.610454101757753,20.610454101757753,20.606332778930664,20.606332778930664,100,0.0,0.0,0.0
2021-09-20,20.60715798659055,20.610454101757753,20.606332778930664,20.606332778930664,600,0.0,0.0,0.0
