date,adjusted,volume,vix,g_trends,sentiment_negative,sentiment_neutral,sentiment_none,sentiment_positive,bull_bear_spread_surv,bullish_surv,neutral_surv,bearish_surv,basic_volatility,sma_20,sma_50,ema_20,atr,rsi,stochrsi,macd,macd_signal,bb_up,bb_dn,obv,adx
2015-03-26,12.694000244140623,61920000.0,15.800000190734863,12.0,0.0,0.0,1.0,0.0,0.1404959999999999,0.384298,0.371901,0.243802,0.3393335342407226,13.125166702270509,13.59535997390747,13.168688407722872,0.4188202975457644,41.175574888587725,0.3418396631911732,-1.252186051207993,-1.4133943609124815,13.661128178603072,12.490871676438427,3686460000.0,13.160154581713067
2015-03-27,12.333333015441896,129073500.0,15.06999969482422,12.0,0.0,0.0,1.0,0.0,0.1404959999999999,0.384298,0.371901,0.243802,0.5260000228881836,13.195500040054322,13.613226642608645,13.089130751315158,0.431809347707988,36.99172836249896,0.0891491679310296,-1.6163427899099414,-1.4539840467119736,13.640691479787412,12.389041701212344,3557386500.0,13.869686300121746
2015-03-30,12.704667091369627,151342500.0,14.510000228881836,12.0,0.0,1.0,0.0,0.0,0.1404959999999999,0.384298,0.371901,0.243802,0.6966667175292969,13.234700012207032,13.647373294830322,13.05251516465368,0.4507277312666529,43.37161622767492,0.4625679303656215,-1.6577984884784347,-1.4947469350652658,13.628670024996172,12.355996608609786,3708729000.0,14.00437458423394
2015-03-31,12.584667205810549,75399000.0,15.289999961853027,12.0,0.0,0.0,1.0,0.0,0.1404959999999999,0.384298,0.371901,0.243802,0.3566656112670898,13.278366661071775,13.682466640472413,13.00795821619243,0.4440090084095413,41.895293102940535,0.371382936154579,-1.7463415818880668,-1.545065864429826,13.599453869473669,12.313279494631558,3633330000.0,13.86723598986673
2015-04-01,12.505999565124512,56919000.0,15.109999656677246,13.0,0.0,1.0,0.0,0.0,0.1404959999999999,0.384298,0.371901,0.243802,0.4166669845581054,13.298333311080931,13.726519985198976,12.960152630376438,0.4420560067058673,40.91212488825556,0.3106576203598679,-1.8458277031988104,-1.605218232183623,13.528224302987104,12.285508988638872,3576411000.0,14.0580996049901
2015-04-02,12.733332633972168,75156000.0,14.670000076293944,13.0,0.0,0.0,1.0,0.0,0.034364,0.353952,0.32646,0.319588,0.2153329849243164,13.335466670989993,13.7657466506958,12.938550725956985,0.4373377493952989,44.933730040086665,0.5266182148162893,-1.7624573241025066,-1.6366660505673998,13.461362231387838,12.288171040401714,3651567000.0,14.060091213932866
2015-04-06,13.539999961853027,186837000.0,14.739999771118164,13.0,0.0,1.0,0.0,0.0,0.034364,0.353952,0.32646,0.319588,0.6833333969116211,13.359433364868163,13.813946647644045,12.99583160556613,0.4858613206883175,56.299606676690345,1.0,-1.1772381651360408,-1.544780473481128,13.559955422024512,12.251044543643214,3838404000.0,14.18000984993939
2015-04-07,13.550000190734863,65218500.0,14.779999732971191,13.0,0.0,0.0,1.0,0.0,0.034364,0.353952,0.32646,0.319588,0.2613334655761719,13.392033338546751,13.877159996032717,13.04860956605839,0.4698236167517357,56.419696907907706,1.0,-0.7012782180002675,-1.376080022384956,13.652491970538064,12.240974692822531,3903622500.0,14.291362869088308
2015-04-08,13.844667434692385,94546500.0,13.979999542236328,13.0,0.0,0.0,1.0,0.0,0.034364,0.353952,0.32646,0.319588,0.3353338241577148,13.451099967956544,13.935319995880128,13.124424601166387,0.4726933747610286,59.91519237474382,1.0,-0.1429282002899601,-1.129449657965957,13.799918821114655,12.209214613181,3998169000.0,15.048931784860503
2015-04-09,14.005999565124512,57003000.0,13.09000015258789,13.0,0.0,1.0,0.0,0.0,0.0455579999999999,0.287016,0.471526,0.241458,0.2833337783813476,13.532099962234495,13.990866641998291,13.208384121543352,0.4591676893053371,61.72529835005308,1.0,0.3898055946426115,-0.8255986074442433,13.964444353450627,12.153689000736383,4055172000.0,15.7523886352204
